_season,_player_id,_player,_team,_conference,_category,_stat_type,_stat,discriminator
,109907,Jon Lee,Air Force,Mountain West,kickReturns,NO,8.0,
,483441,Wesley Tate,Vanderbilt,SEC,kickReturns,YDS,15.0,
,504247,Jamerson Love,Mississippi State,SEC,interceptions,INT,1.0,
,377712,Jake Wieclaw,Miami,ACC,kicking,FGA,24.0,
,536170,Rishaad Wimbley,SMU,Conference USA,receiving,REC,3.0,
,481918,Gerald Hodges,Penn State,Big Ten,kickReturns,NO,1.0,
,534232,D.J. May,Wyoming,Mountain West,rushing,TD,1.0,
,488085,Quincy McDuffie,UCF,Conference USA,rushing,YDS,170.0,
,516944,Jared Leaf,Hawai'i,Mountain West,kickReturns,AVG,13.0,
,513039,Shane Wynn,Indiana,Big Ten,rushing,TD,0.0,
,483022,Rod Sweeting,Georgia Tech,ACC,interceptions,YDS,21.0,
,483233,Ja'Gared Davis,SMU,Conference USA,puntReturns,LONG,39.0,
,503432,Jeremy Eddington,Rice,Conference USA,kickReturns,YDS,306.0,
,511966,Devondrick Nealy,Iowa State,Big 12,rushing,TD,0.0,
,384227,Rhyne Ladrach,Akron,Mid-American,receiving,REC,1.0,
,530423,T.J. Jiles,North Carolina,ACC,interceptions,INT,1.0,
,535329,Shaq Thompson,Washington,Pac-12,interceptions,INT,3.0,
,511251,Desmond Roland,Oklahoma State,Big 12,kickReturns,LONG,80.0,
,504154,Raymond Sanders,Kentucky,SEC,kickReturns,YDS,223.0,
,531152,Sadale Foster,Texas Tech,Big 12,kickReturns,AVG,21.8,
,530944,Patrick Towles,Kentucky,SEC,rushing,YPC,-1.3,
,517179,Chase Lansford,UNLV,Mountain West,punting,TB,0.0,
,508968,Dylan Esterline,Michigan,Big Ten,receiving,YPR,7.0,
,535884,Mekale McKay,Arkansas,SEC,receiving,LONG,61.0,
,482651,Kenny Bell,Alabama,SEC,receiving,REC,17.0,
,480489,Tyler Scott,Northwestern,Big Ten,rushing,LONG,0.0,
,380358,Ray Polk,Colorado,Pac-12,kickReturns,AVG,16.4,
,514194,Akeem Hunt,Purdue,Big Ten,receiving,YDS,204.0,
,513044,Derrick Brown,Washington,Pac-12,passing,PCT,0.4,
,517269,Storm Barrs-Woods,Oregon State,Pac-12,rushing,LONG,38.0,
,502011,Sidney Rhodes,South Carolina,SEC,kickReturns,NO,1.0,
,531075,Peter Jinkens,Texas,Big 12,interceptions,TD,0.0,
,521269,Mike Wegzyn,UMass,Mid-American,rushing,TD,2.0,
,501553,Christian Green,Florida State,ACC,receiving,REC,3.0,
,505232,Brandin Byrd,North Texas,Sun Belt,kickReturns,AVG,9.3,
,382584,Ryan Nassib,Syracuse,Big East,rushing,YPC,1.6,
,484493,C.J. Parsons,Boston College,ACC,receiving,LONG,7.0,
,380116,Ryan Roberson,Texas,Big 12,rushing,YPC,4.0,
,382178,Timothy Wright,Rutgers,Big East,receiving,YDS,449.0,
,519641,Cortney Davis,Louisiana Monroe,Sun Belt,rushing,YPC,0.8,
,480259,Josh Nunes,Stanford,Pac-12,rushing,LONG,16.0,
,500410,Tim Hanrahan,Northwestern,Big Ten,kickReturns,AVG,11.0,
,503642,J.J. Nelson,UAB,Conference USA,rushing,CAR,1.0,
,511251,Desmond Roland,Oklahoma State,Big 12,kickReturns,NO,2.0,
,481696,Larry Caper,Michigan State,Big Ten,receiving,TD,1.0,
,514197,Dolapo Macarthy,Purdue,Big Ten,receiving,LONG,31.0,
,512840,Savon Huggins,Rutgers,Big East,receiving,TD,0.0,
,514180,Ryan Shazier,Ohio State,Big Ten,interceptions,TD,1.0,
,381212,Chris Biren,New Mexico,Mountain West,kickReturns,TD,0.0,
,512459,Wil Baumann,NC State,ACC,punting,YPP,38.9,
,382317,Johnny McEntee,Connecticut,Big East,passing,YDS,99.0,
,481547,Taylor Martinez,Nebraska,Big Ten,rushing,TD,10.0,
,503221,Lamonte Edwards,Minnesota,Big Ten,kickReturns,AVG,10.0,
,481555,Cody Green,Tulsa,Conference USA,rushing,YDS,283.0,
,380716,Kevin Prince,UCLA,Pac-12,rushing,YPC,11.0,
,513702,Jamal Golden,Georgia Tech,ACC,puntReturns,AVG,14.6,
,534652,Wes Lunt,Oklahoma State,Big 12,passing,COMPLETIONS,81.0,
,487798,Jordan Hall,Ohio State,Big Ten,puntReturns,LONG,13.0,
,535812,Ricky Jones,Indiana,Big Ten,kickReturns,NO,1.0,
,511969,Sam B. Richardson,Iowa State,Big 12,rushing,LONG,34.0,
,480550,David Fales,San José State,Western Athletic,passing,ATT,451.0,
,381426,Ty Kirk,New Mexico,Mountain West,rushing,CAR,3.0,
,515405,Stuart Williams,Wyoming,Mountain West,punting,NO,1.0,
,481778,A.J. Barker,Minnesota,Big Ten,receiving,REC,30.0,
,502274,Levi Norwood,Baylor,Big 12,passing,ATT,1.0,
,511550,Landon Smith,Ohio,Mid-American,rushing,YPC,0.0,
,514535,Daimion Stafford,Nebraska,Big Ten,interceptions,INT,4.0,
,512086,Shaq Washington,Cincinnati,Big East,rushing,YPC,1.0,
,487868,Nick Rockwell,Oklahoma State,Big 12,receiving,REC,1.0,
,511459,Marcus Mariota,Oregon,Pac-12,receiving,TD,1.0,
,381195,B.R. Holbrook,New Mexico,Mountain West,passing,YPA,5.8,
,513573,Matt Quinn Johnson,Bowling Green,Mid-American,passing,INT,1.0,
,501520,Justin Hunter,Tennessee,SEC,puntReturns,TD,0.0,
,511565,Felix Neboh,UTEP,Conference USA,receiving,YDS,41.0,
,481509,Tramaine Thompson,Kansas State,Big 12,puntReturns,AVG,19.8,
,515188,Angelo Pease,Kansas State,Big 12,rushing,YPC,5.6,
,511712,Mike Kwiatkowski,Michigan,Big Ten,receiving,TD,0.0,
,502569,Jamison Wells,Northern Illinois,Mid-American,kickReturns,LONG,12.0,
,481597,Perry Jones,Virginia,ACC,passing,COMPLETIONS,1.0,
,480216,Shaq Evans,UCLA,Pac-12,receiving,TD,3.0,
,382765,Ryan Doerr,Kansas State,Big 12,punting,NO,41.0,
,512866,Shaun Rutherford,Texas State,Western Athletic,punting,NO,3.0,
,531210,Brock Warren,Utah State,Western Athletic,kicking,XPA,6.0,
,530704,Andre Sims Jr.,Michigan State,Big Ten,puntReturns,TD,0.0,
,484845,Duke DeLancellotti,Texas State,Western Athletic,rushing,LONG,16.0,
,516347,Marquise Williams,North Carolina,ACC,passing,INT,0.0,
,534650,Ashton Lampkin,Oklahoma State,Big 12,puntReturns,LONG,25.0,
,480617,A.J. Blue,North Carolina,ACC,receiving,YDS,80.0,
,511982,Brett Hundley,UCLA,Pac-12,punting,In 20,0.0,
,534823,Jack Russell,Wisconsin,Big Ten,kicking,XPA,15.0,
,483130,Quron Pratt,Rutgers,Big East,receiving,REC,22.0,
,501619,Tyler Johnson,Oklahoma State,Big 12,interceptions,AVG,0.0,
,513124,Brent Calloway,Alabama,SEC,rushing,CAR,10.0,
,500577,LeKendrick Williams,Texas A&M,SEC,rushing,TD,0.0,
,483442,Warren Norman,Vanderbilt,SEC,rushing,YDS,75.0,
,480747,Tevin Reese,Baylor,Big 12,receiving,REC,53.0,
,517452,Jamison Crowder,Duke,ACC,receiving,YPR,14.1,
,382201,B.J. Daniels,South Florida,Big East,rushing,LONG,53.0,
,516959,Brett Smith,Wyoming,Mountain West,rushing,YDS,248.0,
,531726,Eli Canton,Troy,Sun Belt,kickReturns,LONG,0.0,
,382103,Cameron Saddler,Pittsburgh,Big East,receiving,LONG,29.0,
,512356,Justin Manton,Louisiana Monroe,Sun Belt,passing,TD,0.0,
,505372,Adam Erickson,Georgia,SEC,punting,TB,0.0,
,482618,Gino Simone,Washington State,Pac-12,receiving,LONG,49.0,
,504758,Keanon Lowe,Oregon,Pac-12,kickReturns,AVG,22.7,
,482975,Rio Johnson,East Carolina,Conference USA,passing,ATT,72.0,
,512013,Donte Moncrief,Ole Miss,SEC,receiving,LONG,77.0,
,504295,Dylan Thompson,South Carolina,SEC,passing,YPA,8.1,
,480655,Scott Fernandez,Colorado,Pac-12,kickReturns,LONG,7.0,
,381900,Dan Conroy,Michigan State,Big Ten,kicking,FGM,23.0,
,382770,Kyle Negrete,USC,Pac-12,punting,YDS,1879.0,
,501208,Riley Beiro,Virginia Tech,ACC,kickReturns,YDS,12.0,
,500244,Nickell Robey-Coleman,USC,Pac-12,puntReturns,YDS,76.0,
,517802,Ryan Polite,UT San Antonio,Western Athletic,passing,TD,3.0,
,516013,Troy Gray,UCF,Conference USA,kickReturns,AVG,0.0,
,505217,Darius Lively,Louisiana Monroe,Sun Belt,interceptions,AVG,6.0,
,505188,Darryl Surgent,Louisiana,Sun Belt,puntReturns,LONG,12.0,
,512429,Derrick Brodus,Tennessee,SEC,kicking,LONG,37.0,
,385212,Zac Dysert,Miami (OH),Mid-American,punting,In 20,0.0,
,482770,Rhett McGowan,Georgia,SEC,receiving,YPR,12.5,
,385212,Zac Dysert,Miami (OH),Mid-American,passing,TD,25.0,
,512186,Damian Swann,Georgia,SEC,puntReturns,LONG,30.0,
,509992,Ryan Williams,Miami,ACC,rushing,TD,0.0,
,501517,Marcus Lattimore,South Carolina,SEC,rushing,YDS,662.0,
,503835,Chas Dodd,Rutgers,Big East,passing,INT,0.0,
,531996,Brian Kimbrow,Vanderbilt,SEC,rushing,CAR,66.0,
,502920,Jeric Magnant,New Mexico,Mountain West,rushing,TD,0.0,
,517633,Manti Te'o,Notre Dame,FBS Independents,interceptions,INT,7.0,
,500884,Jordan Matthews,Vanderbilt,SEC,kickReturns,YDS,32.0,
,480359,Anthony Jones,Arizona State,Pac-12,interceptions,INT,1.0,
,381967,Mike Glennon,NC State,ACC,rushing,CAR,56.0,
,378284,DeVonte Christopher,Utah,Pac-12,passing,COMPLETIONS,1.0,
,483961,Billy Mitchell,Marshall,Conference USA,interceptions,INT,1.0,
,504955,Joey Iosefa,Hawai'i,Mountain West,passing,YDS,50.0,
,503422,James White,Wisconsin,Big Ten,receiving,YDS,132.0,
,503233,Donnell Kirkwood,Minnesota,Big Ten,receiving,TD,0.0,
,382011,Michael Atkinson,Boise State,Mountain West,interceptions,YDS,36.0,
,481514,Donovan Bonner,Missouri,SEC,interceptions,AVG,13.0,
,517185,Sonny Sanitoa,UNLV,Mountain West,kickReturns,AVG,6.0,
,481372,Jack Griffin,Florida International,Sun Belt,kicking,XPM,33.0,
,514290,Dawan Scott,Miami (OH),Mid-American,kickReturns,TD,0.0,
,377870,Spencer Benton,Clemson,ACC,passing,COMPLETIONS,1.0,
,481332,Ian Thompson,Louisiana,Sun Belt,receiving,LONG,18.0,
,480386,Clint Moseley,Auburn,SEC,rushing,YDS,-74.0,
,515915,Brandon Allen,Arkansas,SEC,passing,YDS,186.0,
,514243,Leighton Settle,Northern Illinois,Mid-American,rushing,YDS,453.0,
,487950,Chris Harper,Kansas State,Big 12,rushing,CAR,0.0,
,384619,Jermaine Robinson,Toledo,Mid-American,interceptions,INT,4.0,
,517355,Chinedu Amadi,Hawai'i,Mountain West,kickReturns,LONG,23.0,
,504268,Robert Johnson,Mississippi State,SEC,kickReturns,TD,0.0,
,515611,Jordan Hunt,Florida International,Sun Belt,interceptions,TD,0.0,
,513748,Darragh O'Neill,Colorado,Pac-12,punting,In 20,0.0,
,381450,Brandon Ford,Clemson,ACC,receiving,TD,8.0,
,380395,Keelan Johnson,Arizona State,Pac-12,interceptions,AVG,7.8,
,517126,Jason Verrett,TCU,Big 12,interceptions,AVG,2.7,
,381908,Brynden Trawick,Troy,Sun Belt,interceptions,AVG,41.0,
,511458,Colt Lyerla,Oregon,Pac-12,rushing,CAR,13.0,
,536203,I'Tavius Mathers,Ole Miss,SEC,receiving,REC,2.0,
,513724,Jeff Greene,Georgia Tech,ACC,receiving,YDS,284.0,
,532488,Desroy Maxwell,Northern Illinois,Mid-American,rushing,CAR,1.0,
,536182,Christopher Clark,Syracuse,Big East,receiving,LONG,40.0,
,535598,Jesse James,Penn State,Big Ten,receiving,YPR,18.4,
,515503,Alex Kuresa,BYU,FBS Independents,receiving,TD,0.0,
,385324,Dayne Crist,Kansas,Big 12,passing,YDS,1313.0,
,512267,Craig Cofer,Hawai'i,Mountain West,receiving,YPR,5.7,
,481387,Wayne Times,Florida International,Sun Belt,puntReturns,YDS,79.0,
,501902,Trey Millard,Oklahoma,Big 12,rushing,LONG,20.0,
,535949,Justin Ferguson,Notre Dame,FBS Independents,receiving,TD,0.0,
,516270,Jon Hays,Utah,Pac-12,passing,YPA,6.3,
,481254,Isaiah Newsome,Louisiana Monroe,Sun Belt,interceptions,YDS,33.0,
,513398,Jalen Fitzpatrick,Temple,Big East,kickReturns,TD,0.0,
,512838,Braxton Miller,Ohio State,Big Ten,passing,ATT,254.0,
,514803,Brandon Francesconi,Southern Mississippi,Conference USA,kickReturns,NO,1.0,
,511458,Colt Lyerla,Oregon,Pac-12,rushing,LONG,23.0,
,518226,Jack Wise,Duke,ACC,receiving,TD,1.0,
,481640,Brendan Cross,Wake Forest,ACC,passing,PCT,0.333,
,517139,Laderice Sanders,TCU,Big 12,rushing,YDS,4.0,
,500492,Ryan Lankford,Illinois,Big Ten,kickReturns,YDS,111.0,
,509246,Josh Reese,UCF,Conference USA,receiving,TD,0.0,
,503343,Zach Zwinak,Penn State,Big Ten,receiving,TD,1.0,
,482745,Kyle Griswould,Middle Tennessee,Sun Belt,puntReturns,LONG,8.0,
,512030,Dak Prescott,Mississippi State,SEC,rushing,CAR,32.0,
,483208,Justice Cunningham,South Carolina,SEC,receiving,LONG,45.0,
,513307,Marquis Jackson,Kansas,Big 12,rushing,TD,0.0,
,536165,Nick Sotta,SMU,Conference USA,punting,YDS,39.0,
,480513,Ricky Marvray,UCLA,Pac-12,receiving,REC,3.0,
,384904,Emeka Onyenekwu,Louisiana,Sun Belt,interceptions,INT,1.0,
,504823,Connor Halliday,Washington State,Pac-12,passing,YDS,1878.0,
,489458,Ryan Clark,Ohio,Mid-American,rushing,YPC,-12.0,
,480783,D.J. Beshears,Kansas,Big 12,kickReturns,AVG,20.8,
,531199,Abou Toure,Utah State,Western Athletic,rushing,CAR,2.0,
,501134,Maurice Hagens,Miami,ACC,rushing,YDS,3.0,
,482082,Joe Fleming,Eastern Michigan,Mid-American,kickReturns,YDS,0.0,
,503955,Trey Burton,Florida,SEC,rushing,CAR,29.0,
,384626,Mark Singer,Toledo,Mid-American,interceptions,AVG,30.0,
,517040,Broderick Snoddy,Georgia Tech,ACC,receiving,TD,0.0,
,512233,Maleki Harris,South Alabama,Sun Belt,puntReturns,TD,0.0,
,484843,Tim Vizzi,San Diego State,Mountain West,receiving,YDS,97.0,
,501862,Stanley Jean-Baptiste,Nebraska,Big Ten,interceptions,AVG,24.0,
,503834,Nick DeLouisa,Rutgers,Big East,kicking,FGM,0.0,
,487752,Justin Veltung,Idaho,Western Athletic,receiving,TD,0.0,
,504843,Kristoff Williams,Washington State,Pac-12,receiving,TD,4.0,
,380719,Milton Knox,Fresno State,Mountain West,puntReturns,NO,1.0,
,381363,Kip Edwards,Missouri,SEC,interceptions,TD,0.0,
,517170,Dionza Bradford,UNLV,Mountain West,rushing,YPC,3.3,
,481791,Marquise Goodwin,Texas,Big 12,receiving,LONG,55.0,
,483024,David Sims,Georgia Tech,ACC,receiving,LONG,5.0,
,502544,Akeem Daniels,Northern Illinois,Mid-American,receiving,YPR,13.0,
,487747,Aaron Grymes,Idaho,Western Athletic,receiving,LONG,3.0,
,517561,Charles Washington,Fresno State,Mountain West,kickReturns,LONG,0.0,
,504750,Chad Delaney,Oregon,Pac-12,puntReturns,LONG,28.0,
,482077,Alex Gillett,Eastern Michigan,Mid-American,rushing,CAR,63.0,
,518680,Ty MacArthur,Air Force,Mountain West,rushing,YPC,8.2,
,514268,Nate Terhune,Kent State,Mid-American,rushing,TD,0.0,
,480739,Kolton Lye,Baylor,Big 12,kicking,FGA,0.0,
,516342,Jack Tabb,North Carolina,ACC,receiving,TD,1.0,
,512787,Travaughn Colwell,New Mexico State,Western Athletic,passing,ATT,13.0,
,481441,Vincent Smith,Michigan,Big Ten,rushing,LONG,22.0,
,503895,Drew Dileo,Michigan,Big Ten,puntReturns,NO,2.0,
,480364,Cameron Marshall,Arizona State,Pac-12,receiving,REC,13.0,
,502612,Dominique Whaley,Oklahoma,Big 12,receiving,LONG,13.0,
,511577,Anthony Puente,UTEP,Conference USA,kickReturns,TD,0.0,
,534669,Todd Gurley II,Georgia,SEC,kickReturns,NO,7.0,
,517229,Jarvis Landry,LSU,SEC,receiving,TD,5.0,
,381446,Rashard Hall,Clemson,ACC,interceptions,AVG,4.3,
,511433,Nelson Spruce,Colorado,Pac-12,receiving,TD,3.0,
,481131,Demarcus Rogers,New Mexico,Mountain West,receiving,REC,2.0,
,504027,Jalston Fowler,Alabama,SEC,receiving,LONG,6.0,
,538150,Rocky Hayes,Arkansas State,Sun Belt,rushing,TD,3.0,
,504037,Harrison Jones,Alabama,SEC,kickReturns,YDS,9.0,
,501619,Tyler Johnson,Oklahoma State,Big 12,interceptions,TD,0.0,
,480406,Izaan Cross,Georgia Tech,ACC,interceptions,YDS,3.0,
,511572,Steven Valadez,UTEP,Conference USA,kicking,FGA,14.0,
,481282,Corey Paclebar,Hawai'i,Mountain West,receiving,YPR,6.5,
,512501,Joey Mbu,Houston,Conference USA,interceptions,YDS,8.0,
,503117,Terrence Mitchell,South Florida,Big East,kickReturns,NO,7.0,
,505657,Gregory Hickman,Florida International,Sun Belt,interceptions,AVG,8.0,
,481128,Gee Gee Greene,Navy,FBS Independents,rushing,LONG,59.0,
,381627,Tyris Jones,Northwestern,Big Ten,receiving,REC,1.0,
,517799,Crosby Adams III,UT San Antonio,Western Athletic,interceptions,YDS,0.0,
,534409,T.J. Yeldon,Alabama,SEC,receiving,YPR,11.9,
,517623,Cam McDaniel,Notre Dame,FBS Independents,receiving,LONG,21.0,
,482142,Jordan Lynch,Northern Illinois,Mid-American,passing,TD,25.0,
,535662,Matt Giachinta,Army,FBS Independents,rushing,CAR,2.0,
,513131,Christion Jones,Alabama,SEC,receiving,TD,4.0,
,515154,Tanner Smith,North Texas,Sun Belt,receiving,YDS,5.0,
,480237,Denard Robinson,Michigan,Big Ten,passing,YDS,1319.0,
,517229,Jarvis Landry,LSU,SEC,receiving,YDS,573.0,
,505259,B.J. Chitty,Troy,Sun Belt,receiving,TD,2.0,
,236774,Devonte Campbell,Maryland,ACC,receiving,LONG,17.0,
,512976,Jason Wilson,Central Michigan,Mid-American,interceptions,AVG,27.5,
,504783,Keith Kostol,Oregon State,Pac-12,punting,YPP,41.9,
,532089,Cole Weeks,Southern Mississippi,Conference USA,rushing,YDS,1.0,
,517470,Marlin Lane,Tennessee,SEC,rushing,YDS,658.0,
,481315,Josh Boyce,TCU,Big 12,kickReturns,NO,3.0,
